uid treatment rep update donate partner
HMR0.1_12 HMR0.1 12 6400 0.881025 Host
HMR0.1_12 HMR0.1 12 6500 0.880228 Host
HMR0.1_12 HMR0.1 12 6600 0.879669 Host
HMR0.1_12 HMR0.1 12 6700 0.880157 Host
HMR0.1_12 HMR0.1 12 6800 0.880368 Host
HMR0.1_12 HMR0.1 12 6900 0.881353 Host
HMR0.1_12 HMR0.1 12 7000 0.881244 Host
HMR0.1_12 HMR0.1 12 7100 0.881501 Host
HMR0.1_12 HMR0.1 12 7200 0.881779 Host
HMR0.1_12 HMR0.1 12 7300 0.880826 Host
HMR0.1_12 HMR0.1 12 7400 0.88168 Host
HMR0.1_12 HMR0.1 12 7500 0.881326 Host
HMR0.1_12 HMR0.1 12 7600 0.880629 Host
HMR0.1_12 HMR0.1 12 7700 0.88056 Host
HMR0.1_12 HMR0.1 12 7800 0.880327 Host
HMR0.1_12 HMR0.1 12 7900 0.879787 Host
HMR0.1_12 HMR0.1 12 8000 0.880064 Host
HMR0.1_12 HMR0.1 12 8100 0.880806 Host
HMR0.1_12 HMR0.1 12 8200 0.879785 Host
HMR0.1_12 HMR0.1 12 8300 0.88002 Host
HMR0.1_12 HMR0.1 12 8400 0.879539 Host
HMR0.1_12 HMR0.1 12 8500 0.879853 Host
HMR0.1_12 HMR0.1 12 8600 0.881153 Host
HMR0.1_12 HMR0.1 12 8700 0.881286 Host
HMR0.1_12 HMR0.1 12 8800 0.882835 Host
HMR0.1_12 HMR0.1 12 8900 0.883395 Host
HMR0.1_12 HMR0.1 12 9000 0.883786 Host
HMR0.1_12 HMR0.1 12 9100 0.883222 Host
HMR0.1_12 HMR0.1 12 9200 0.88311 Host
HMR0.1_12 HMR0.1 12 9300 0.885258 Host
HMR0.1_12 HMR0.1 12 9400 0.885798 Host
HMR0.1_12 HMR0.1 12 9500 0.886998 Host
HMR0.1_12 HMR0.1 12 9600 0.887992 Host
HMR0.1_12 HMR0.1 12 9700 0.886876 Host
HMR0.1_12 HMR0.1 12 9800 0.885957 Host
HMR0.1_12 HMR0.1 12 9900 0.884945 Host
HMR0.1_12 HMR0.1 12 10000 0.883037 Host
HMR0.1_12 HMR0.1 12 0 -0.0115826 Sym
HMR0.1_12 HMR0.1 12 100 -0.303779 Sym
HMR0.1_12 HMR0.1 12 200 -0.352826 Sym
HMR0.1_12 HMR0.1 12 300 -0.324362 Sym
HMR0.1_12 HMR0.1 12 400 -0.312601 Sym
HMR0.1_12 HMR0.1 12 500 -0.322741 Sym
HMR0.1_12 HMR0.1 12 600 -0.35039 Sym
HMR0.1_12 HMR0.1 12 700 -0.366998 Sym
HMR0.1_12 HMR0.1 12 800 -0.363128 Sym
HMR0.1_12 HMR0.1 12 900 -0.356961 Sym
HMR0.1_12 HMR0.1 12 1000 -0.361621 Sym
HMR0.1_12 HMR0.1 12 1100 -0.354502 Sym
HMR0.1_12 HMR0.1 12 1200 -0.338686 Sym
HMR0.1_12 HMR0.1 12 1300 -0.350701 Sym
HMR0.1_12 HMR0.1 12 1400 -0.336 Sym
HMR0.1_12 HMR0.1 12 1500 -0.369993 Sym
HMR0.1_12 HMR0.1 12 1600 -0.339064 Sym
HMR0.1_12 HMR0.1 12 1700 -0.351346 Sym
HMR0.1_12 HMR0.1 12 1800 -0.35981 Sym
HMR0.1_12 HMR0.1 12 1900 -0.345529 Sym
HMR0.1_12 HMR0.1 12 2000 -0.362816 Sym
HMR0.1_12 HMR0.1 12 2100 -0.349702 Sym
HMR0.1_12 HMR0.1 12 2200 -0.35811 Sym
HMR0.1_12 HMR0.1 12 2300 -0.359223 Sym
HMR0.1_12 HMR0.1 12 2400 -0.364101 Sym
HMR0.1_12 HMR0.1 12 2500 -0.35438 Sym
HMR0.1_12 HMR0.1 12 2600 -0.347854 Sym
HMR0.1_12 HMR0.1 12 2700 -0.356031 Sym
HMR0.1_12 HMR0.1 12 2800 -0.357452 Sym
HMR0.1_12 HMR0.1 12 2900 -0.358442 Sym
HMR0.1_12 HMR0.1 12 3000 -0.363687 Sym
HMR0.1_12 HMR0.1 12 3100 -0.368034 Sym
HMR0.1_12 HMR0.1 12 3200 -0.360079 Sym
HMR0.1_12 HMR0.1 12 3300 -0.358734 Sym
HMR0.1_12 HMR0.1 12 3400 -0.361606 Sym
HMR0.1_12 HMR0.1 12 3500 -0.373006 Sym
HMR0.1_12 HMR0.1 12 3600 -0.355177 Sym
HMR0.1_12 HMR0.1 12 3700 -0.362071 Sym
HMR0.1_12 HMR0.1 12 3800 -0.355023 Sym
HMR0.1_12 HMR0.1 12 3900 -0.372516 Sym
HMR0.1_12 HMR0.1 12 4000 -0.372467 Sym
HMR0.1_12 HMR0.1 12 4100 -0.366018 Sym
HMR0.1_12 HMR0.1 12 4200 -0.36065 Sym
HMR0.1_12 HMR0.1 12 4300 -0.339266 Sym
HMR0.1_12 HMR0.1 12 4400 -0.362106 Sym
HMR0.1_12 HMR0.1 12 4500 -0.359442 Sym
HMR0.1_12 HMR0.1 12 4600 -0.35091 Sym
HMR0.1_12 HMR0.1 12 4700 -0.341743 Sym
HMR0.1_12 HMR0.1 12 4800 -0.322907 Sym
HMR0.1_12 HMR0.1 12 4900 -0.367807 Sym
HMR0.1_12 HMR0.1 12 5000 -0.366011 Sym
HMR0.1_12 HMR0.1 12 5100 -0.35138 Sym
HMR0.1_12 HMR0.1 12 5200 -0.355108 Sym
HMR0.1_12 HMR0.1 12 5300 -0.340131 Sym
HMR0.1_12 HMR0.1 12 5400 -0.358247 Sym
HMR0.1_12 HMR0.1 12 5500 -0.352837 Sym
HMR0.1_12 HMR0.1 12 5600 -0.367219 Sym
HMR0.1_12 HMR0.1 12 5700 -0.359361 Sym
HMR0.1_12 HMR0.1 12 5800 -0.355647 Sym
HMR0.1_12 HMR0.1 12 5900 -0.362641 Sym
HMR0.1_12 HMR0.1 12 6000 -0.363919 Sym
HMR0.1_12 HMR0.1 12 6100 -0.360464 Sym
HMR0.1_12 HMR0.1 12 6200 -0.362912 Sym
HMR0.1_12 HMR0.1 12 6300 -0.363046 Sym
HMR0.1_12 HMR0.1 12 6400 -0.373333 Sym
HMR0.1_12 HMR0.1 12 6500 -0.366248 Sym
HMR0.1_12 HMR0.1 12 6600 -0.347439 Sym
HMR0.1_12 HMR0.1 12 6700 -0.359887 Sym
HMR0.1_12 HMR0.1 12 6800 -0.365831 Sym
HMR0.1_12 HMR0.1 12 6900 -0.370306 Sym
HMR0.1_12 HMR0.1 12 7000 -0.380789 Sym
HMR0.1_12 HMR0.1 12 7100 -0.347735 Sym
HMR0.1_12 HMR0.1 12 7200 -0.359452 Sym
HMR0.1_12 HMR0.1 12 7300 -0.35457 Sym
HMR0.1_12 HMR0.1 12 7400 -0.363658 Sym
HMR0.1_12 HMR0.1 12 7500 -0.34641 Sym
HMR0.1_12 HMR0.1 12 7600 -0.344267 Sym
HMR0.1_12 HMR0.1 12 7700 -0.358332 Sym
HMR0.1_12 HMR0.1 12 7800 -0.357118 Sym
HMR0.1_12 HMR0.1 12 7900 -0.348231 Sym
HMR0.1_12 HMR0.1 12 8000 -0.350427 Sym
HMR0.1_12 HMR0.1 12 8100 -0.349466 Sym
HMR0.1_12 HMR0.1 12 8200 -0.347974 Sym
HMR0.1_12 HMR0.1 12 8300 -0.359112 Sym
HMR0.1_12 HMR0.1 12 8400 -0.341026 Sym
HMR0.1_12 HMR0.1 12 8500 -0.330905 Sym
HMR0.1_12 HMR0.1 12 8600 -0.34598 Sym
HMR0.1_12 HMR0.1 12 8700 -0.375898 Sym
HMR0.1_12 HMR0.1 12 8800 -0.366564 Sym
HMR0.1_12 HMR0.1 12 8900 -0.358455 Sym
HMR0.1_12 HMR0.1 12 9000 -0.334177 Sym
HMR0.1_12 HMR0.1 12 9100 -0.357015 Sym
HMR0.1_12 HMR0.1 12 9200 -0.380746 Sym
HMR0.1_12 HMR0.1 12 9300 -0.351693 Sym
HMR0.1_12 HMR0.1 12 9400 -0.328257 Sym
HMR0.1_12 HMR0.1 12 9500 -0.371277 Sym
HMR0.1_12 HMR0.1 12 9600 -0.333678 Sym
HMR0.1_12 HMR0.1 12 9700 -0.342473 Sym
HMR0.1_12 HMR0.1 12 9800 -0.338141 Sym
HMR0.1_12 HMR0.1 12 9900 -0.352235 Sym
HMR0.1_12 HMR0.1 12 10000 -0.347492 Sym
HMR0.1_13 HMR0.1 13 0 -0.00738768 Host
HMR0.1_13 HMR0.1 13 100 0.143893 Host
HMR0.1_13 HMR0.1 13 200 0.238378 Host
HMR0.1_13 HMR0.1 13 300 0.488232 Host
HMR0.1_13 HMR0.1 13 400 0.749998 Host
HMR0.1_13 HMR0.1 13 500 0.850747 Host
HMR0.1_13 HMR0.1 13 600 0.878982 Host
HMR0.1_13 HMR0.1 13 700 0.884493 Host
HMR0.1_13 HMR0.1 13 800 0.889644 Host
HMR0.1_13 HMR0.1 13 900 0.891618 Host
HMR0.1_13 HMR0.1 13 1000 0.897917 Host
HMR0.1_13 HMR0.1 13 1100 0.906515 Host
HMR0.1_13 HMR0.1 13 1200 0.916604 Host
HMR0.1_13 HMR0.1 13 1300 0.9237 Host
HMR0.1_13 HMR0.1 13 1400 0.933002 Host
HMR0.1_13 HMR0.1 13 1500 0.936175 Host
HMR0.1_13 HMR0.1 13 1600 0.938889 Host
HMR0.1_13 HMR0.1 13 1700 0.939973 Host
HMR0.1_13 HMR0.1 13 1800 0.945705 Host
HMR0.1_13 HMR0.1 13 1900 0.948661 Host
HMR0.1_13 HMR0.1 13 2000 0.954286 Host
HMR0.1_13 HMR0.1 13 2100 0.9545 Host
HMR0.1_13 HMR0.1 13 2200 0.958702 Host
HMR0.1_13 HMR0.1 13 2300 0.958844 Host
HMR0.1_13 HMR0.1 13 2400 0.958833 Host
HMR0.1_13 HMR0.1 13 2500 0.960764 Host
HMR0.1_13 HMR0.1 13 2600 0.961983 Host
HMR0.1_13 HMR0.1 13 2700 0.962528 Host
HMR0.1_13 HMR0.1 13 2800 0.963818 Host
HMR0.1_13 HMR0.1 13 2900 0.963569 Host
HMR0.1_13 HMR0.1 13 3000 0.96317 Host
HMR0.1_13 HMR0.1 13 3100 0.96548 Host
HMR0.1_13 HMR0.1 13 3200 0.965347 Host
HMR0.1_13 HMR0.1 13 3300 0.968808 Host
HMR0.1_13 HMR0.1 13 3400 0.969489 Host
HMR0.1_13 HMR0.1 13 3500 0.970146 Host
HMR0.1_13 HMR0.1 13 3600 0.969272 Host
HMR0.1_13 HMR0.1 13 3700 0.969214 Host
HMR0.1_13 HMR0.1 13 3800 0.971195 Host
HMR0.1_13 HMR0.1 13 3900 0.972448 Host
HMR0.1_13 HMR0.1 13 4000 0.973719 Host
HMR0.1_13 HMR0.1 13 4100 0.97503 Host
HMR0.1_13 HMR0.1 13 4200 0.976306 Host
HMR0.1_13 HMR0.1 13 4300 0.975914 Host
HMR0.1_13 HMR0.1 13 4400 0.973238 Host
HMR0.1_13 HMR0.1 13 4500 0.97109 Host
HMR0.1_13 HMR0.1 13 4600 0.971956 Host
HMR0.1_13 HMR0.1 13 4700 0.971029 Host
HMR0.1_13 HMR0.1 13 4800 0.972285 Host
HMR0.1_13 HMR0.1 13 4900 0.973864 Host
HMR0.1_13 HMR0.1 13 5000 0.973873 Host
HMR0.1_13 HMR0.1 13 5100 0.975092 Host
HMR0.1_13 HMR0.1 13 5200 0.975445 Host
HMR0.1_13 HMR0.1 13 5300 0.974464 Host
HMR0.1_13 HMR0.1 13 5400 0.973699 Host
HMR0.1_13 HMR0.1 13 5500 0.973236 Host
HMR0.1_13 HMR0.1 13 5600 0.975105 Host
HMR0.1_13 HMR0.1 13 5700 0.976383 Host
HMR0.1_13 HMR0.1 13 5800 0.978528 Host
HMR0.1_13 HMR0.1 13 5900 0.978059 Host
HMR0.1_13 HMR0.1 13 6000 0.978849 Host
HMR0.1_13 HMR0.1 13 6100 0.980267 Host
HMR0.1_13 HMR0.1 13 6200 0.979564 Host
HMR0.1_13 HMR0.1 13 6300 0.97984 Host
HMR0.1_13 HMR0.1 13 6400 0.981068 Host
HMR0.1_13 HMR0.1 13 6500 0.980943 Host
HMR0.1_13 HMR0.1 13 6600 0.981382 Host
HMR0.1_13 HMR0.1 13 6700 0.982185 Host
HMR0.1_13 HMR0.1 13 6800 0.982718 Host
HMR0.1_13 HMR0.1 13 6900 0.982776 Host
HMR0.1_13 HMR0.1 13 7000 0.98248 Host
HMR0.1_13 HMR0.1 13 7100 0.983807 Host
HMR0.1_13 HMR0.1 13 7200 0.984871 Host
HMR0.1_13 HMR0.1 13 7300 0.985365 Host
HMR0.1_13 HMR0.1 13 7400 0.985892 Host
HMR0.1_13 HMR0.1 13 7500 0.98611 Host
HMR0.1_13 HMR0.1 13 7600 0.985848 Host
HMR0.1_13 HMR0.1 13 7700 0.985464 Host
HMR0.1_13 HMR0.1 13 7800 0.985504 Host
HMR0.1_13 HMR0.1 13 7900 0.98625 Host
HMR0.1_13 HMR0.1 13 8000 0.986463 Host
HMR0.1_13 HMR0.1 13 8100 0.98639 Host
HMR0.1_13 HMR0.1 13 8200 0.986442 Host
HMR0.1_13 HMR0.1 13 8300 0.986576 Host
HMR0.1_13 HMR0.1 13 8400 0.986217 Host
HMR0.1_13 HMR0.1 13 8500 0.985672 Host
HMR0.1_13 HMR0.1 13 8600 0.986328 Host
HMR0.1_13 HMR0.1 13 8700 0.987021 Host
HMR0.1_13 HMR0.1 13 8800 0.986522 Host
HMR0.1_13 HMR0.1 13 8900 0.98631 Host
HMR0.1_13 HMR0.1 13 9000 0.986506 Host
HMR0.1_13 HMR0.1 13 9100 0.986718 Host
HMR0.1_13 HMR0.1 13 9200 0.986972 Host
HMR0.1_13 HMR0.1 13 9300 0.987113 Host
HMR0.1_13 HMR0.1 13 9400 0.987588 Host
HMR0.1_13 HMR0.1 13 9500 0.988719 Host
HMR0.1_13 HMR0.1 13 9600 0.9887 Host
HMR0.1_13 HMR0.1 13 9700 0.989464 Host
HMR0.1_13 HMR0.1 13 9800 0.989534 Host
HMR0.1_13 HMR0.1 13 9900 0.989569 Host
HMR0.1_13 HMR0.1 13 10000 0.98935 Host
HMR0.1_13 HMR0.1 13 0 -0.00479122 Sym
HMR0.1_13 HMR0.1 13 100 -0.314273 Sym
HMR0.1_13 HMR0.1 13 200 -0.36943 Sym
HMR0.1_13 HMR0.1 13 300 -0.312719 Sym
HMR0.1_13 HMR0.1 13 400 -0.300426 Sym
HMR0.1_13 HMR0.1 13 500 -0.330645 Sym
HMR0.1_13 HMR0.1 13 600 -0.34065 Sym
HMR0.1_13 HMR0.1 13 700 -0.36165 Sym
HMR0.1_13 HMR0.1 13 800 -0.331398 Sym
HMR0.1_13 HMR0.1 13 900 -0.353783 Sym
HMR0.1_13 HMR0.1 13 1000 -0.35208 Sym
HMR0.1_13 HMR0.1 13 1100 -0.344045 Sym
HMR0.1_13 HMR0.1 13 1200 -0.329205 Sym
HMR0.1_13 HMR0.1 13 1300 -0.350907 Sym
HMR0.1_13 HMR0.1 13 1400 -0.346615 Sym
HMR0.1_13 HMR0.1 13 1500 -0.33449 Sym
HMR0.1_13 HMR0.1 13 1600 -0.347841 Sym
HMR0.1_13 HMR0.1 13 1700 -0.328634 Sym
HMR0.1_13 HMR0.1 13 1800 -0.360594 Sym
HMR0.1_13 HMR0.1 13 1900 -0.344433 Sym
HMR0.1_13 HMR0.1 13 2000 -0.328238 Sym
HMR0.1_13 HMR0.1 13 2100 -0.321057 Sym
HMR0.1_13 HMR0.1 13 2200 -0.32409 Sym
HMR0.1_13 HMR0.1 13 2300 -0.332731 Sym
HMR0.1_13 HMR0.1 13 2400 -0.341842 Sym
HMR0.1_13 HMR0.1 13 2500 -0.339895 Sym
HMR0.1_13 HMR0.1 13 2600 -0.328011 Sym
HMR0.1_13 HMR0.1 13 2700 -0.3263 Sym
HMR0.1_13 HMR0.1 13 2800 -0.320118 Sym
HMR0.1_13 HMR0.1 13 2900 -0.332174 Sym
HMR0.1_13 HMR0.1 13 3000 -0.329137 Sym
HMR0.1_13 HMR0.1 13 3100 -0.342649 Sym
HMR0.1_13 HMR0.1 13 3200 -0.348033 Sym
HMR0.1_13 HMR0.1 13 3300 -0.351451 Sym
HMR0.1_13 HMR0.1 13 3400 -0.322327 Sym
HMR0.1_13 HMR0.1 13 3500 -0.333561 Sym
HMR0.1_13 HMR0.1 13 3600 -0.3391 Sym
HMR0.1_13 HMR0.1 13 3700 -0.331615 Sym
HMR0.1_13 HMR0.1 13 3800 -0.329454 Sym
HMR0.1_13 HMR0.1 13 3900 -0.33368 Sym
HMR0.1_13 HMR0.1 13 4000 -0.32799 Sym
HMR0.1_13 HMR0.1 13 4100 -0.324082 Sym
HMR0.1_13 HMR0.1 13 4200 -0.345934 Sym
HMR0.1_13 HMR0.1 13 4300 -0.358465 Sym
HMR0.1_13 HMR0.1 13 4400 -0.341668 Sym
HMR0.1_13 HMR0.1 13 4500 -0.326987 Sym
HMR0.1_13 HMR0.1 13 4600 -0.315976 Sym
HMR0.1_13 HMR0.1 13 4700 -0.314275 Sym
HMR0.1_13 HMR0.1 13 4800 -0.324368 Sym
HMR0.1_13 HMR0.1 13 4900 -0.324214 Sym
HMR0.1_13 HMR0.1 13 5000 -0.331538 Sym
HMR0.1_13 HMR0.1 13 5100 -0.329824 Sym
HMR0.1_13 HMR0.1 13 5200 -0.335882 Sym
HMR0.1_13 HMR0.1 13 5300 -0.341523 Sym
HMR0.1_13 HMR0.1 13 5400 -0.335967 Sym
HMR0.1_13 HMR0.1 13 5500 -0.327937 Sym
HMR0.1_13 HMR0.1 13 5600 -0.331432 Sym
HMR0.1_13 HMR0.1 13 5700 -0.320695 Sym
HMR0.1_13 HMR0.1 13 5800 -0.330864 Sym
HMR0.1_13 HMR0.1 13 5900 -0.338784 Sym
HMR0.1_13 HMR0.1 13 6000 -0.345913 Sym
HMR0.1_13 HMR0.1 13 6100 -0.323891 Sym
HMR0.1_13 HMR0.1 13 6200 -0.33619 Sym
HMR0.1_13 HMR0.1 13 6300 -0.330238 Sym
HMR0.1_13 HMR0.1 13 6400 -0.319654 Sym
HMR0.1_13 HMR0.1 13 6500 -0.32848 Sym
HMR0.1_13 HMR0.1 13 6600 -0.334141 Sym
HMR0.1_13 HMR0.1 13 6700 -0.315501 Sym
HMR0.1_13 HMR0.1 13 6800 -0.322916 Sym
HMR0.1_13 HMR0.1 13 6900 -0.331601 Sym
HMR0.1_13 HMR0.1 13 7000 -0.327817 Sym
HMR0.1_13 HMR0.1 13 7100 -0.319274 Sym
HMR0.1_13 HMR0.1 13 7200 -0.318923 Sym
HMR0.1_13 HMR0.1 13 7300 -0.329854 Sym
HMR0.1_13 HMR0.1 13 7400 -0.332822 Sym
HMR0.1_13 HMR0.1 13 7500 -0.326654 Sym
HMR0.1_13 HMR0.1 13 7600 -0.337927 Sym
HMR0.1_13 HMR0.1 13 7700 -0.318535 Sym
HMR0.1_13 HMR0.1 13 7800 -0.340625 Sym
HMR0.1_13 HMR0.1 13 7900 -0.336259 Sym
HMR0.1_13 HMR0.1 13 8000 -0.328939 Sym
HMR0.1_13 HMR0.1 13 8100 -0.330707 Sym
HMR0.1_13 HMR0.1 13 8200 -0.313233 Sym
HMR0.1_13 HMR0.1 13 8300 -0.318781 Sym
HMR0.1_13 HMR0.1 13 8400 -0.322884 Sym
HMR0.1_13 HMR0.1 13 8500 -0.336056 Sym
HMR0.1_13 HMR0.1 13 8600 -0.310445 Sym
HMR0.1_13 HMR0.1 13 8700 -0.340033 Sym
HMR0.1_13 HMR0.1 13 8800 -0.326388 Sym
HMR0.1_13 HMR0.1 13 8900 -0.332634 Sym
HMR0.1_13 HMR0.1 13 9000 -0.325479 Sym
HMR0.1_13 HMR0.1 13 9100 -0.312934 Sym
HMR0.1_13 HMR0.1 13 9200 -0.31833 Sym
HMR0.1_13 HMR0.1 13 9300 -0.329895 Sym
HMR0.1_13 HMR0.1 13 9400 -0.307394 Sym
HMR0.1_13 HMR0.1 13 9500 -0.331479 Sym
HMR0.1_13 HMR0.1 13 9600 -0.315244 Sym
HMR0.1_13 HMR0.1 13 9700 -0.336929 Sym
HMR0.1_13 HMR0.1 13 9800 -0.339726 Sym
HMR0.1_13 HMR0.1 13 9900 -0.320283 Sym
HMR0.1_13 HMR0.1 13 10000 -0.32537 Sym
HMR0.1_14 HMR0.1 14 0 0.00814063 Host
HMR0.1_14 HMR0.1 14 100 0.166355 Host
HMR0.1_14 HMR0.1 14 200 0.237094 Host
HMR0.1_14 HMR0.1 14 300 0.422356 Host
HMR0.1_14 HMR0.1 14 400 0.652865 Host
HMR0.1_14 HMR0.1 14 500 0.758146 Host
HMR0.1_14 HMR0.1 14 600 0.813499 Host
HMR0.1_14 HMR0.1 14 700 0.840864 Host
HMR0.1_14 HMR0.1 14 800 0.854637 Host
HMR0.1_14 HMR0.1 14 900 0.857929 Host
HMR0.1_14 HMR0.1 14 1000 0.861875 Host
HMR0.1_14 HMR0.1 14 1100 0.86792 Host
HMR0.1_14 HMR0.1 14 1200 0.872661 Host
HMR0.1_14 HMR0.1 14 1300 0.893871 Host
HMR0.1_14 HMR0.1 14 1400 0.907562 Host
HMR0.1_14 HMR0.1 14 1500 0.919239 Host
HMR0.1_14 HMR0.1 14 1600 0.928978 Host
HMR0.1_14 HMR0.1 14 1700 0.935047 Host
HMR0.1_14 HMR0.1 14 1800 0.938814 Host
HMR0.1_14 HMR0.1 14 1900 0.942714 Host
HMR0.1_14 HMR0.1 14 2000 0.947378 Host
HMR0.1_14 HMR0.1 14 2100 0.949737 Host
HMR0.1_14 HMR0.1 14 2200 0.949903 Host
HMR0.1_14 HMR0.1 14 2300 0.951133 Host
HMR0.1_14 HMR0.1 14 2400 0.949704 Host
HMR0.1_14 HMR0.1 14 2500 0.952649 Host
HMR0.1_14 HMR0.1 14 2600 0.952388 Host
HMR0.1_14 HMR0.1 14 2700 0.952674 Host
HMR0.1_14 HMR0.1 14 2800 0.951786 Host
HMR0.1_14 HMR0.1 14 2900 0.950778 Host
HMR0.1_14 HMR0.1 14 3000 0.950553 Host
HMR0.1_14 HMR0.1 14 3100 0.950823 Host
HMR0.1_14 HMR0.1 14 3200 0.951377 Host
HMR0.1_14 HMR0.1 14 3300 0.952185 Host
HMR0.1_14 HMR0.1 14 3400 0.952132 Host
HMR0.1_14 HMR0.1 14 3500 0.952151 Host
HMR0.1_14 HMR0.1 14 3600 0.952206 Host
HMR0.1_14 HMR0.1 14 3700 0.952543 Host
HMR0.1_14 HMR0.1 14 3800 0.952463 Host
HMR0.1_14 HMR0.1 14 3900 0.953375 Host
HMR0.1_14 HMR0.1 14 4000 0.952539 Host
HMR0.1_14 HMR0.1 14 4100 0.953482 Host
HMR0.1_14 HMR0.1 14 4200 0.954519 Host
HMR0.1_14 HMR0.1 14 4300 0.95412 Host
HMR0.1_14 HMR0.1 14 4400 0.955875 Host
HMR0.1_14 HMR0.1 14 4500 0.956284 Host
HMR0.1_14 HMR0.1 14 4600 0.956533 Host
HMR0.1_14 HMR0.1 14 4700 0.956858 Host
HMR0.1_14 HMR0.1 14 4800 0.955847 Host
HMR0.1_14 HMR0.1 14 4900 0.956835 Host
HMR0.1_14 HMR0.1 14 5000 0.957573 Host
HMR0.1_14 HMR0.1 14 5100 0.95858 Host
HMR0.1_14 HMR0.1 14 5200 0.958704 Host
HMR0.1_14 HMR0.1 14 5300 0.958509 Host
HMR0.1_14 HMR0.1 14 5400 0.959053 Host
HMR0.1_14 HMR0.1 14 5500 0.960059 Host
HMR0.1_14 HMR0.1 14 5600 0.960054 Host
HMR0.1_14 HMR0.1 14 5700 0.960565 Host
HMR0.1_14 HMR0.1 14 5800 0.95997 Host
HMR0.1_14 HMR0.1 14 5900 0.960005 Host
HMR0.1_14 HMR0.1 14 6000 0.959704 Host
HMR0.1_14 HMR0.1 14 6100 0.960477 Host
HMR0.1_14 HMR0.1 14 6200 0.961121 Host
HMR0.1_14 HMR0.1 14 6300 0.962321 Host
HMR0.1_14 HMR0.1 14 6400 0.961071 Host
HMR0.1_14 HMR0.1 14 6500 0.960526 Host
HMR0.1_14 HMR0.1 14 6600 0.959317 Host
HMR0.1_14 HMR0.1 14 6700 0.959282 Host
HMR0.1_14 HMR0.1 14 6800 0.959313 Host
HMR0.1_14 HMR0.1 14 6900 0.958888 Host
HMR0.1_14 HMR0.1 14 7000 0.958545 Host
HMR0.1_14 HMR0.1 14 7100 0.958933 Host
HMR0.1_14 HMR0.1 14 7200 0.959734 Host
HMR0.1_14 HMR0.1 14 7300 0.959345 Host
HMR0.1_14 HMR0.1 14 7400 0.959217 Host
HMR0.1_14 HMR0.1 14 7500 0.958624 Host
HMR0.1_14 HMR0.1 14 7600 0.958332 Host
HMR0.1_14 HMR0.1 14 7700 0.959451 Host
HMR0.1_14 HMR0.1 14 7800 0.958896 Host
HMR0.1_14 HMR0.1 14 7900 0.9582 Host
HMR0.1_14 HMR0.1 14 8000 0.957587 Host
HMR0.1_14 HMR0.1 14 8100 0.957362 Host
HMR0.1_14 HMR0.1 14 8200 0.9576 Host
HMR0.1_14 HMR0.1 14 8300 0.957415 Host
HMR0.1_14 HMR0.1 14 8400 0.956556 Host
HMR0.1_14 HMR0.1 14 8500 0.956345 Host
HMR0.1_14 HMR0.1 14 8600 0.956114 Host
HMR0.1_14 HMR0.1 14 8700 0.95669 Host
HMR0.1_14 HMR0.1 14 8800 0.957479 Host
HMR0.1_14 HMR0.1 14 8900 0.957705 Host
HMR0.1_14 HMR0.1 14 9000 0.958038 Host
HMR0.1_14 HMR0.1 14 9100 0.957822 Host
HMR0.1_14 HMR0.1 14 9200 0.958197 Host
HMR0.1_14 HMR0.1 14 9300 0.957874 Host
HMR0.1_14 HMR0.1 14 9400 0.957468 Host
HMR0.1_14 HMR0.1 14 9500 0.95859 Host
HMR0.1_14 HMR0.1 14 9600 0.959445 Host
HMR0.1_14 HMR0.1 14 9700 0.959919 Host
HMR0.1_14 HMR0.1 14 9800 0.960689 Host
HMR0.1_14 HMR0.1 14 9900 0.960345 Host
HMR0.1_14 HMR0.1 14 10000 0.960559 Host
HMR0.1_14 HMR0.1 14 0 0.003401 Sym
HMR0.1_14 HMR0.1 14 100 -0.284374 Sym
HMR0.1_14 HMR0.1 14 200 -0.344343 Sym
HMR0.1_14 HMR0.1 14 300 -0.286346 Sym
HMR0.1_14 HMR0.1 14 400 -0.18228 Sym
HMR0.1_14 HMR0.1 14 500 -0.104601 Sym
HMR0.1_14 HMR0.1 14 600 -0.024418 Sym
HMR0.1_14 HMR0.1 14 700 0.0443775 Sym
HMR0.1_14 HMR0.1 14 800 0.158381 Sym
HMR0.1_14 HMR0.1 14 900 0.26473 Sym
HMR0.1_14 HMR0.1 14 1000 0.17815 Sym
HMR0.1_14 HMR0.1 14 1100 -0.104638 Sym
HMR0.1_14 HMR0.1 14 1200 -0.191842 Sym
HMR0.1_14 HMR0.1 14 1300 -0.24015 Sym
HMR0.1_14 HMR0.1 14 1400 -0.263496 Sym
HMR0.1_14 HMR0.1 14 1500 -0.284267 Sym
HMR0.1_14 HMR0.1 14 1600 -0.314156 Sym
HMR0.1_14 HMR0.1 14 1700 -0.319867 Sym
HMR0.1_14 HMR0.1 14 1800 -0.315225 Sym
HMR0.1_14 HMR0.1 14 1900 -0.335533 Sym
HMR0.1_14 HMR0.1 14 2000 -0.331638 Sym
HMR0.1_14 HMR0.1 14 2100 -0.338718 Sym
HMR0.1_14 HMR0.1 14 2200 -0.322129 Sym
HMR0.1_14 HMR0.1 14 2300 -0.325142 Sym
HMR0.1_14 HMR0.1 14 2400 -0.329284 Sym
HMR0.1_14 HMR0.1 14 2500 -0.323476 Sym
HMR0.1_14 HMR0.1 14 2600 -0.329948 Sym
